Date,Year,Month,Day,Baseline_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C,Current_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C
1962-05-31,1962,5,31,14.6,,,,,,,,,
1962-06-01,1962,6,1,13.6,,,,,,,,,
1962-06-02,1962,6,2,14.9,,,,,,,,,
1962-06-03,1962,6,3,15.3,,,,,,,,,
1962-06-04,1962,6,4,16.0,,,,,,,,,
1962-06-05,1962,6,5,16.6,,,,,,,,,
1962-06-06,1962,6,6,18.1,,,,,,,,,
1962-06-07,1962,6,7,20.6,,,,,,,,,
1962-06-08,1962,6,8,21.7,,,,,,,,,
1962-06-09,1962,6,9,21.2,,,,,,,,,
1962-06-10,1962,6,10,15.3,,,,,,,,,
1962-06-11,1962,6,11,16.0,,,,,,,,,
1962-06-12,1962,6,12,14.9,,,,,,,,,
1962-06-13,1962,6,13,17.7,,,,,,,,,
1962-06-14,1962,6,14,17.4,,,,,,,,,
1962-06-15,1962,6,15,17.5,,,,,,,,,
1962-06-16,1962,6,16,17.3,,,,,,,,,
1962-06-17,1962,6,17,19.2,,,,,,,,,
1962-06-18,1962,6,18,16.1,,,,,,,,,
1962-06-19,1962,6,19,15.7,,,,,,,,,
1962-06-20,1962,6,20,16.3,,,,,,,,,
1962-06-21,1962,6,21,17.2,,,,,,,,,
1962-06-22,1962,6,22,17.0,,,,,,,,,
1962-06-23,1962,6,23,17.0,,,,,,,,,
1962-06-24,1962,6,24,16.1,,,,,,,,,
1962-06-25,1962,6,25,16.8,,,,,,,,,
1962-06-26,1962,6,26,15.5,,,,,,,,,
1962-06-27,1962,6,27,16.2,,,,,,,,,
1962-06-28,1962,6,28,17.9,,,,,,,,,
1962-06-29,1962,6,29,19.6,,,,,,,,,
1962-06-30,1962,6,30,19.2,,,,,,,,,
1962-07-01,1962,7,1,18.2,,,,,,,,,
1962-07-02,1962,7,2,19.1,,,,,,,,,
1962-07-03,1962,7,3,15.5,,,,,,,,,
1962-07-04,1962,7,4,15.0,,,,,,,,,
1962-07-05,1962,7,5,15.7,,,,,,,,,
1962-07-06,1962,7,6,17.4,,,,,,,,,
1962-07-07,1962,7,7,17.7,,,,,,,,,
1962-07-08,1962,7,8,19.4,,,,,,,,,
1962-07-09,1962,7,9,19.3,,,,,,,,,
1962-07-10,1962,7,10,17.4,,,,,,,,,
1962-07-11,1962,7,11,17.7,,,,,,,,,
1962-07-12,1962,7,12,19.1,,,,,,,,,
1962-07-13,1962,7,13,17.7,,,,,,,,,
1962-07-14,1962,7,14,17.2,,,,,,,,,
1962-07-15,1962,7,15,18.4,,,,,,,,,
1962-07-16,1962,7,16,17.9,,,,,,,,,
1962-07-17,1962,7,17,17.6,,,,,,,,,
1962-07-18,1962,7,18,15.3,,,,,,,,,
1962-07-19,1962,7,19,17.0,,,,,,,,,
1962-07-20,1962,7,20,16.5,,,,,,,,,
1962-07-21,1962,7,21,17.1,,,,,,,,,
1962-07-22,1962,7,22,16.6,,,,,,,,,
1962-07-23,1962,7,23,16.6,,,,,,,,,
1962-07-24,1962,7,24,20.6,,,,,,,,,
1962-07-25,1962,7,25,23.1,,,,,,,,,
1962-07-26,1962,7,26,18.0,,,,,,,,,
1962-07-27,1962,7,27,17.2,,,,,,,,,
1962-07-28,1962,7,28,19.3,,,,,,,,,
1962-07-29,1962,7,29,19.1,,,,,,,,,
1962-07-30,1962,7,30,16.0,,,,,,,,,
1962-07-31,1962,7,31,16.7,,,,,,,,,
1962-08-01,1962,8,1,18.1,,,,,,,,,
1962-08-02,1962,8,2,18.9,,,,,,,,,
1962-08-03,1962,8,3,15.5,,,,,,,,,
1962-08-04,1962,8,4,17.3,,,,,,,,,
1962-08-05,1962,8,5,17.0,,,,,,,,,
1962-08-06,1962,8,6,13.5,,,,,,,,,
1962-08-07,1962,8,7,15.9,,,,,,,,,
1962-08-08,1962,8,8,17.0,,,,,,,,,
1962-08-09,1962,8,9,16.0,,,,,,,,,
1962-08-10,1962,8,10,16.1,,,,,,,,,
1962-08-11,1962,8,11,14.9,,,,,,,,,
1962-08-12,1962,8,12,15.6,,,,,,,,,
1962-08-13,1962,8,13,16.6,,,,,,,,,
1962-08-14,1962,8,14,18.0,,,,,,,,,
1962-08-15,1962,8,15,17.3,,,,,,,,,
1962-08-16,1962,8,16,16.5,,,,,,,,,
1962-08-17,1962,8,17,17.1,,,,,,,,,
1962-08-18,1962,8,18,18.9,,,,,,,,,
1962-08-19,1962,8,19,17.2,,,,,,,,,
1962-08-20,1962,8,20,17.9,,,,,,,,,
1962-08-21,1962,8,21,16.9,,,,,,,,,
1962-08-22,1962,8,22,17.1,,,,,,,,,
1962-08-23,1962,8,23,17.3,,,,,,,,,
1962-08-24,1962,8,24,17.0,,,,,,,,,
1962-08-25,1962,8,25,17.4,,,,,,,,,
1962-08-26,1962,8,26,16.1,,,,,,,,,
1962-08-27,1962,8,27,17.6,,,,,,,,,
1962-08-28,1962,8,28,17.4,,,,,,,,,
1962-08-29,1962,8,29,17.5,,,,,,,,,
1962-08-30,1962,8,30,18.4,,,,,,,,,
1962-08-31,1962,8,31,20.3,,,,,,,,,
1962-09-01,1962,9,1,17.6,,,,,,,,,
1962-09-02,1962,9,2,18.8,,,,,,,,,
1962-09-03,1962,9,3,18.0,,,,,,,,,
1962-09-04,1962,9,4,17.3,,,,,,,,,
1962-09-05,1962,9,5,18.1,,,,,,,,,
1962-09-06,1962,9,6,17.8,,,,,,,,,
1962-09-07,1962,9,7,15.5,,,,,,,,,
1962-09-08,1962,9,8,16.9,,,,,,,,,
1962-09-09,1962,9,9,16.7,,,,,,,,,
1962-09-10,1962,9,10,17.7,,,,,,,,,
1962-09-11,1962,9,11,16.7,,,,,,,,,
1962-09-12,1962,9,12,16.8,,,,,,,,,
1962-09-13,1962,9,13,16.3,,,,,,,,,
1962-09-14,1962,9,14,17.2,,,,,,,,,
1962-09-15,1962,9,15,16.9,,,,,,,,,
1962-09-16,1962,9,16,14.8,,,,,,,,,
1962-09-17,1962,9,17,13.0,,,,,,,,,
1962-09-18,1962,9,18,13.5,,,,,,,,,
1962-09-19,1962,9,19,14.0,,,,,,,,,
1962-09-20,1962,9,20,14.6,,,,,,,,,
1962-09-21,1962,9,21,14.7,,,,,,,,,
1962-09-22,1962,9,22,13.3,,,,,,,,,
1962-09-23,1962,9,23,14.0,,,,,,,,,
1962-09-24,1962,9,24,15.8,,,,,,,,,
1962-09-25,1962,9,25,16.4,,,,,,,,,
1962-09-26,1962,9,26,13.5,,,,,,,,,
1962-09-27,1962,9,27,15.2,,,,,,,,,
1962-09-28,1962,9,28,14.8,,,,,,,,,
1962-09-29,1962,9,29,14.0,,,,,,,,,
1962-09-30,1962,9,30,14.9,,,,,,,,,
1962-10-01,1962,10,1,16.3,,,,,,,,,
1962-10-02,1962,10,2,16.0,,,,,,,,,
1962-10-03,1962,10,3,16.1,,,,,,,,,
1962-10-04,1962,10,4,14.8,,,,,,,,,
1962-10-05,1962,10,5,16.2,,,,,,,,,
1962-10-06,1962,10,6,15.0,,,,,,,,,
1962-10-07,1962,10,7,16.9,,,,,,,,,
1962-10-08,1962,10,8,17.6,,,,,,,,,
1962-10-09,1962,10,9,17.6,,,,,,,,,
1962-10-10,1962,10,10,18.4,,,,,,,,,
1962-10-11,1962,10,11,15.4,,,,,,,,,
1962-10-12,1962,10,12,15.0,,,,,,,,,
1962-10-13,1962,10,13,14.2,,,,,,,,,
1962-10-14,1962,10,14,14.1,,,,,,,,,
1962-10-15,1962,10,15,16.1,,,,,,,,,
1962-10-16,1962,10,16,16.8,,,,,,,,,
1962-10-17,1962,10,17,17.7,,,,,,,,,
1962-10-18,1962,10,18,17.3,,,,,,,,,
1962-10-19,1962,10,19,15.3,,,,,,,,,
1962-10-20,1962,10,20,15.8,,,,,,,,,
1962-10-21,1962,10,21,12.9,,,,,,,,,
1962-10-22,1962,10,22,14.0,,,,,,,,,
1962-10-23,1962,10,23,14.7,,,,,,,,,
1962-10-24,1962,10,24,13.4,,,,,,,,,
1962-10-25,1962,10,25,13.9,,,,,,,,,
1962-10-26,1962,10,26,10.6,,,,,,,,,
1962-10-27,1962,10,27,10.5,,,,,,,,,
1962-10-28,1962,10,28,10.5,,,,,,,,,
1962-10-29,1962,10,29,12.7,,,,,,,,,
1962-10-30,1962,10,30,11.6,,,,,,,,,
1962-10-31,1962,10,31,10.9,,,,,,,,,
1962-11-01,1962,11,1,12.7,,,,,,,,,
1962-11-02,1962,11,2,12.4,,,,,,,,,
1962-11-03,1962,11,3,12.2,,,,,,,,,
1962-11-04,1962,11,4,11.7,,,,,,,,,
1962-11-05,1962,11,5,11.2,,,,,,,,,
1962-11-06,1962,11,6,10.4,,,,,,,,,
1962-11-07,1962,11,7,12.5,,,,,,,,,
1962-11-08,1962,11,8,10.7,,,,,,,,,
1962-11-09,1962,11,9,11.8,,,,,,,,,
1962-11-10,1962,11,10,10.7,,,,,,,,,
1962-11-11,1962,11,11,7.9,,,,,,,,,
1962-11-12,1962,11,12,6.3,,,,,,,,,
1962-11-13,1962,11,13,7.1,,,,,,,,,
1962-11-14,1962,11,14,9.7,,,,,,,,,
1962-11-15,1962,11,15,8.3,,,,,,,,,
1962-11-16,1962,11,16,8.8,,,,,,,,,
1962-11-17,1962,11,17,7.3,,,,,,,,,
1962-11-18,1962,11,18,4.9,,,,,,,,,
1962-11-19,1962,11,19,4.6,,,,,,,,,
1962-11-20,1962,11,20,9.0,,,,,,,,,
1962-11-21,1962,11,21,6.3,,,,,,,,,
1962-11-22,1962,11,22,9.7,,,,,,,,,
1962-11-23,1962,11,23,11.5,,,,,,,,,
1962-11-24,1962,11,24,11.0,,,,,,,,,
1962-11-25,1962,11,25,12.3,,,,,,,,,
1962-11-26,1962,11,26,10.1,,,,,,,,,
1962-11-27,1962,11,27,6.1,,,,,,,,,
1962-11-28,1962,11,28,6.6,,,,,,,,,
1962-11-29,1962,11,29,7.5,,,,,,,,,
1962-11-30,1962,11,30,8.2,,,,,,,,,
1962-12-01,1962,12,1,9.0,,,,,,,,,
1962-12-02,1962,12,2,8.0,,,,,,,,,
1962-12-03,1962,12,3,9.3,,,,,,,,,
1962-12-04,1962,12,4,10.3,,,,,,,,,
1962-12-05,1962,12,5,10.3,,,,,,,,,
1962-12-06,1962,12,6,9.0,,,,,,,,,
1962-12-07,1962,12,7,11.3,,,,,,,,,
1962-12-08,1962,12,8,11.3,,,,,,,,,
1962-12-09,1962,12,9,10.0,,,,,,,,,
1962-12-10,1962,12,10,10.1,,,,,,,,,
1962-12-11,1962,12,11,9.9,,,,,,,,,
1962-12-12,1962,12,12,5.1,,,,,,,,,
1962-12-13,1962,12,13,6.8,,,,,,,,,
1962-12-14,1962,12,14,11.3,,,,,,,,,
1962-12-15,1962,12,15,11.6,,,,,,,,,
1962-12-16,1962,12,16,7.8,,,,,,,,,
1962-12-17,1962,12,17,8.6,,,,,,,,,
1962-12-18,1962,12,18,8.6,,,,,,,,,
1962-12-19,1962,12,19,10.0,,,,,,,,,
1962-12-20,1962,12,20,11.1,,,,,,,,,
1962-12-21,1962,12,21,9.1,,,,,,,,,
1962-12-22,1962,12,22,8.2,,,,,,,,,
1962-12-23,1962,12,23,1.7,,,,,,,,,
1962-12-24,1962,12,24,0.4,,,,,,,,,
1962-12-25,1962,12,25,-0.3,,,,,,,,,
1962-12-26,1962,12,26,2.5,,,,,,,,,
1962-12-27,1962,12,27,1.4,,,,,,,,,
1962-12-28,1962,12,28,1.9,,,,,,,,,
1962-12-29,1962,12,29,1.5,,,,,,,,,
1962-12-30,1962,12,30,5.2,,,,,,,,,
1962-12-31,1962,12,31,4.3,,,,,,,,,
1963-01-01,1963,1,1,-0.8,,,,,,,,,
1963-01-02,1963,1,2,-0.4,,,,,,,,,
1963-01-03,1963,1,3,1.1,,,,,,,,,
1963-01-04,1963,1,4,3.2,,,,,,,,,
1963-01-05,1963,1,5,2.8,,,,,,,,,
1963-01-06,1963,1,6,1.8,,,,,,,,,
1963-01-07,1963,1,7,-1.0,,,,,,,,,
1963-01-08,1963,1,8,1.1,,,,,,,,,
1963-01-09,1963,1,9,0.2,,,,,,,,,
1963-01-10,1963,1,10,-0.2,,,,,,,,,
1963-01-11,1963,1,11,-3.3,,,,,,,,,
1963-01-12,1963,1,12,-1.4,,,,,,,,,
1963-01-13,1963,1,13,-0.3,,,,,,,,,
1963-01-14,1963,1,14,4.3,,,,,,,,,
1963-01-15,1963,1,15,4.1,,,,,,,,,
1963-01-16,1963,1,16,4.7,,,,,,,,,
1963-01-17,1963,1,17,-1.6,,,,,,,,,
1963-01-18,1963,1,18,-1.7,,,,,,,,,
1963-01-19,1963,1,19,-2.5,,,,,,,,,
1963-01-20,1963,1,20,0.1,,,,,,,,,
1963-01-21,1963,1,21,-0.7,,,,,,,,,
1963-01-22,1963,1,22,0.0,,,,,,,,,
1963-01-23,1963,1,23,1.0,,,,,,,,,
1963-01-24,1963,1,24,3.5,,,,,,,,,
1963-01-25,1963,1,25,1.7,,,,,,,,,
1963-01-26,1963,1,26,4.3,,,,,,,,,
1963-01-27,1963,1,27,4.8,,,,,,,,,
1963-01-28,1963,1,28,5.1,,,,,,,,,
1963-01-29,1963,1,29,3.1,,,,,,,,,
1963-01-30,1963,1,30,2.2,,,,,,,,,
1963-01-31,1963,1,31,1.5,,,,,,,,,
1963-02-01,1963,2,1,1.2,,,,,,,,,
1963-02-02,1963,2,2,-1.8,,,,,,,,,
1963-02-03,1963,2,3,1.1,,,,,,,,,
1963-02-04,1963,2,4,2.9,,,,,,,,,
1963-02-05,1963,2,5,4.9,,,,,,,,,
1963-02-06,1963,2,6,8.1,,,,,,,,,
1963-02-07,1963,2,7,7.0,,,,,,,,,
1963-02-08,1963,2,8,8.5,,,,,,,,,
1963-02-09,1963,2,9,5.2,,,,,,,,,
1963-02-10,1963,2,10,2.4,,,,,,,,,
1963-02-11,1963,2,11,4.2,,,,,,,,,
1963-02-12,1963,2,12,2.7,,,,,,,,,
1963-02-13,1963,2,13,6.4,,,,,,,,,
1963-02-14,1963,2,14,6.3,,,,,,,,,
1963-02-15,1963,2,15,7.6,,,,,,,,,
1963-02-16,1963,2,16,2.5,,,,,,,,,
1963-02-17,1963,2,17,1.6,,,,,,,,,
1963-02-18,1963,2,18,2.5,,,,,,,,,
1963-02-19,1963,2,19,0.4,,,,,,,,,
1963-02-20,1963,2,20,3.6,,,,,,,,,
1963-02-21,1963,2,21,5.7,,,,,,,,,
1963-02-22,1963,2,22,6.1,,,,,,,,,
1963-02-23,1963,2,23,5.2,,,,,,,,,
1963-02-24,1963,2,24,1.6,,,,,,,,,
1963-02-25,1963,2,25,4.0,,,,,,,,,
1963-02-26,1963,2,26,5.6,,,,,,,,,
1963-02-27,1963,2,27,7.2,,,,,,,,,
1963-02-28,1963,2,28,6.7,,,,,,,,,
1963-03-01,1963,3,1,6.5,,,,,,,,,
1963-03-02,1963,3,2,8.2,,,,,,,,,
1963-03-03,1963,3,3,8.5,,,,,,,,,
1963-03-04,1963,3,4,11.0,,,,,,,,,
1963-03-05,1963,3,5,10.5,,,,,,,,,
1963-03-06,1963,3,6,11.5,,,,,,,,,
1963-03-07,1963,3,7,10.6,,,,,,,,,
1963-03-08,1963,3,8,11.1,,,,,,,,,
1963-03-09,1963,3,9,10.0,,,,,,,,,
1963-03-10,1963,3,10,10.6,,,,,,,,,
1963-03-11,1963,3,11,8.8,,,,,,,,,
1963-03-12,1963,3,12,10.8,,,,,,,,,
1963-03-13,1963,3,13,10.0,,,,,,,,,
1963-03-14,1963,3,14,11.0,,,,,,,,,
1963-03-15,1963,3,15,12.0,,,,,,,,,
1963-03-16,1963,3,16,11.9,,,,,,,,,
1963-03-17,1963,3,17,10.7,,,,,,,,,
1963-03-18,1963,3,18,12.1,,,,,,,,,
1963-03-19,1963,3,19,9.4,,,,,,,,,
1963-03-20,1963,3,20,11.4,,,,,,,,,
1963-03-21,1963,3,21,9.1,,,,,,,,,
1963-03-22,1963,3,22,6.0,,,,,,,,,
1963-03-23,1963,3,23,9.4,,,,,,,,,
1963-03-24,1963,3,24,10.3,,,,,,,,,
1963-03-25,1963,3,25,11.4,,,,,,,,,
1963-03-26,1963,3,26,9.6,,,,,,,,,
1963-03-27,1963,3,27,10.6,,,,,,,,,
1963-03-28,1963,3,28,9.3,,,,,,,,,
1963-03-29,1963,3,29,9.8,,,,,,,,,
1963-03-30,1963,3,30,9.5,,,,,,,,,
1963-03-31,1963,3,31,11.4,,,,,,,,,
1963-04-01,1963,4,1,10.1,,,,,,,,,
1963-04-02,1963,4,2,12.4,,,,,,,,,
1963-04-03,1963,4,3,10.9,,,,,,,,,
1963-04-04,1963,4,4,9.1,,,,,,,,,
1963-04-05,1963,4,5,7.4,,,,,,,,,
1963-04-06,1963,4,6,10.8,,,,,,,,,
1963-04-07,1963,4,7,7.8,,,,,,,,,
1963-04-08,1963,4,8,10.8,,,,,,,,,
1963-04-09,1963,4,9,10.8,,,,,,,,,
1963-04-10,1963,4,10,10.0,,,,,,,,,
1963-04-11,1963,4,11,10.6,,,,,,,,,
1963-04-12,1963,4,12,8.6,,,,,,,,,
1963-04-13,1963,4,13,10.2,,,,,,,,,
1963-04-14,1963,4,14,10.8,,,,,,,,,
1963-04-15,1963,4,15,13.4,,,,,,,,,
1963-04-16,1963,4,16,11.3,,,,,,,,,
1963-04-17,1963,4,17,11.2,,,,,,,,,
1963-04-18,1963,4,18,11.3,,,,,,,,,
1963-04-19,1963,4,19,12.1,,,,,,,,,
1963-04-20,1963,4,20,11.6,,,,,,,,,
1963-04-21,1963,4,21,11.4,,,,,,,,,
1963-04-22,1963,4,22,12.4,,,,,,,,,
1963-04-23,1963,4,23,14.7,,,,,,,,,
1963-04-24,1963,4,24,15.4,,,,,,,,,
1963-04-25,1963,4,25,15.4,,,,,,,,,
1963-04-26,1963,4,26,12.0,,,,,,,,,
1963-04-27,1963,4,27,13.1,,,,,,,,,
1963-04-28,1963,4,28,14.0,,,,,,,,,
1963-04-29,1963,4,29,12.1,,,,,,,,,
1963-04-30,1963,4,30,12.3,,,,,,,,,
1963-05-01,1963,5,1,11.5,,,,,,,,,
1963-05-02,1963,5,2,10.8,,,,,,,,,
1963-05-03,1963,5,3,12.9,,,,,,,,,
1963-05-04,1963,5,4,13.3,,,,,,,,,
1963-05-05,1963,5,5,12.4,,,,,,,,,
1963-05-06,1963,5,6,12.2,,,,,,,,,
1963-05-07,1963,5,7,13.5,,,,,,,,,
1963-05-08,1963,5,8,11.8,,,,,,,,,
1963-05-09,1963,5,9,14.2,,,,,,,,,
1963-05-10,1963,5,10,11.9,,,,,,,,,
1963-05-11,1963,5,11,12.9,,,,,,,,,
1963-05-12,1963,5,12,12.0,,,,,,,,,
1963-05-13,1963,5,13,12.9,,,,,,,,,
1963-05-14,1963,5,14,11.4,,,,,,,,,
1963-05-15,1963,5,15,12.7,,,,,,,,,
1963-05-16,1963,5,16,13.5,,,,,,,,,
1963-05-17,1963,5,17,13.4,,,,,,,,,
1963-05-18,1963,5,18,12.5,,,,,,,,,
1963-05-19,1963,5,19,12.8,,,,,,,,,
1963-05-20,1963,5,20,13.4,,,,,,,,,
1963-05-21,1963,5,21,12.8,,,,,,,,,
1963-05-22,1963,5,22,13.2,,,,,,,,,
1963-05-23,1963,5,23,15.0,,,,,,,,,
1963-05-24,1963,5,24,14.7,,,,,,,,,
1963-05-25,1963,5,25,17.3,,,,,,,,,
1963-05-26,1963,5,26,17.6,,,,,,,,,
1963-05-27,1963,5,27,17.9,,,,,,,,,
1963-05-28,1963,5,28,16.9,,,,,,,,,
1963-05-29,1963,5,29,18.2,,,,,,,,,
1963-05-30,1963,5,30,19.2,,,,,,,,,
1963-05-31,1963,5,31,23.6,,,,,,,,,
1963-06-01,1963,6,1,23.5,,,,,,,,,
1963-06-02,1963,6,2,21.7,,,,,,,,,
1963-06-03,1963,6,3,18.2,,,,,,,,,
1963-06-04,1963,6,4,20.8,,,,,,,,,
1963-06-05,1963,6,5,16.3,,,,,,,,,
1963-06-06,1963,6,6,18.7,,,,,,,,,
1963-06-07,1963,6,7,19.7,,,,,,,,,
1963-06-08,1963,6,8,21.7,,,,,,,,,
1963-06-09,1963,6,9,23.9,,,,,,,,,
1963-06-10,1963,6,10,25.3,Yes,,,,,,,,
1963-06-11,1963,6,11,22.3,,,,,,,,,
1963-06-12,1963,6,12,18.5,,,,,,,,,
1963-06-13,1963,6,13,17.9,,,,,,,,,
1963-06-14,1963,6,14,18.9,,,,,,,,,
1963-06-15,1963,6,15,19.9,,,,,,,,,
1963-06-16,1963,6,16,15.0,,,,,,,,,
1963-06-17,1963,6,17,15.4,,,,,,,,,
1963-06-18,1963,6,18,14.6,,,,,,,,,
1963-06-19,1963,6,19,14.0,,,,,,,,,
1963-06-20,1963,6,20,15.3,,,,,,,,,
1963-06-21,1963,6,21,15.5,,,,,,,,,
1963-06-22,1963,6,22,16.8,,,,,,,,,
1963-06-23,1963,6,23,15.2,,,,,,,,,
1963-06-24,1963,6,24,14.9,,,,,,,,,
1963-06-25,1963,6,25,14.9,,,,,,,,,
1963-06-26,1963,6,26,16.0,,,,,,,,,
1963-06-27,1963,6,27,16.4,,,,,,,,,
1963-06-28,1963,6,28,14.8,,,,,,,,,
1963-06-29,1963,6,29,13.2,,,,,,,,,
1963-06-30,1963,6,30,14.7,,,,,,,,,
1963-07-01,1963,7,1,15.4,,,,,,,,,
1963-07-02,1963,7,2,15.8,,,,,,,,,
1963-07-03,1963,7,3,16.1,,,,,,,,,
1963-07-04,1963,7,4,16.0,,,,,,,,,
1963-07-05,1963,7,5,17.1,,,,,,,,,
1963-07-06,1963,7,6,16.2,,,,,,,,,
1963-07-07,1963,7,7,17.9,,,,,,,,,
1963-07-08,1963,7,8,17.7,,,,,,,,,
1963-07-09,1963,7,9,15.4,,,,,,,,,
1963-07-10,1963,7,10,15.6,,,,,,,,,
1963-07-11,1963,7,11,16.9,,,,,,,,,
1963-07-12,1963,7,12,15.6,,,,,,,,,
1963-07-13,1963,7,13,16.9,,,,,,,,,
1963-07-14,1963,7,14,15.6,,,,,,,,,
1963-07-15,1963,7,15,15.6,,,,,,,,,
1963-07-16,1963,7,16,16.8,,,,,,,,,
1963-07-17,1963,7,17,14.8,,,,,,,,,
1963-07-18,1963,7,18,18.1,,,,,,,,,
1963-07-19,1963,7,19,17.6,,,,,,,,,
1963-07-20,1963,7,20,19.4,,,,,,,,,
1963-07-21,1963,7,21,19.9,,,,,,,,,
1963-07-22,1963,7,22,21.8,,,,,,,,,
1963-07-23,1963,7,23,20.1,,,,,,,,,
1963-07-24,1963,7,24,15.9,,,,,,,,,
1963-07-25,1963,7,25,15.7,,,,,,,,,
1963-07-26,1963,7,26,17.8,,,,,,,,,
1963-07-27,1963,7,27,17.3,,,,,,,,,
1963-07-28,1963,7,28,19.7,,,,,,,,,
1963-07-29,1963,7,29,21.5,,,,,,,,,
1963-07-30,1963,7,30,23.4,,,,,,,,,
1963-07-31,1963,7,31,22.4,,,,,,,,,
1963-08-01,1963,8,1,21.5,,,,,,,,,
1963-08-02,1963,8,2,20.7,,,,,,,,,
1963-08-03,1963,8,3,19.9,,,,,,,,,
1963-08-04,1963,8,4,18.5,,,,,,,,,
1963-08-05,1963,8,5,19.8,,,,,,,,,
1963-08-06,1963,8,6,16.2,,,,,,,,,
1963-08-07,1963,8,7,17.4,,,,,,,,,
1963-08-08,1963,8,8,17.1,,,,,,,,,
1963-08-09,1963,8,9,17.8,,,,,,,,,
1963-08-10,1963,8,10,17.8,,,,,,,,,
1963-08-11,1963,8,11,18.0,,,,,,,,,
1963-08-12,1963,8,12,16.9,,,,,,,,,
1963-08-13,1963,8,13,17.8,,,,,,,,,
1963-08-14,1963,8,14,17.2,,,,,,,,,
1963-08-15,1963,8,15,16.6,,,,,,,,,
1963-08-16,1963,8,16,15.1,,,,,,,,,
1963-08-17,1963,8,17,15.1,,,,,,,,,
1963-08-18,1963,8,18,15.9,,,,,,,,,
1963-08-19,1963,8,19,15.3,,,,,,,,,
1963-08-20,1963,8,20,14.8,,,,,,,,,
1963-08-21,1963,8,21,16.5,,,,,,,,,
1963-08-22,1963,8,22,17.1,,,,,,,,,
1963-08-23,1963,8,23,17.1,,,,,,,,,
1963-08-24,1963,8,24,17.1,,,,,,,,,
1963-08-25,1963,8,25,16.9,,,,,,,,,
1963-08-26,1963,8,26,16.5,,,,,,,,,
1963-08-27,1963,8,27,15.7,,,,,,,,,
1963-08-28,1963,8,28,15.3,,,,,,,,,
1963-08-29,1963,8,29,15.7,,,,,,,,,
1963-08-30,1963,8,30,13.8,,,,,,,,,
1963-08-31,1963,8,31,14.7,,,,,,,,,
1963-09-01,1963,9,1,15.6,,,,,,,,,
1963-09-02,1963,9,2,16.1,,,,,,,,,
1963-09-03,1963,9,3,15.7,,,,,,,,,
1963-09-04,1963,9,4,14.0,,,,,,,,,
1963-09-05,1963,9,5,15.1,,,,,,,,,
1963-09-06,1963,9,6,14.6,,,,,,,,,
1963-09-07,1963,9,7,14.6,,,,,,,,,
1963-09-08,1963,9,8,15.2,,,,,,,,,
1963-09-09,1963,9,9,15.2,,,,,,,,,
1963-09-10,1963,9,10,14.5,,,,,,,,,
1963-09-11,1963,9,11,16.4,,,,,,,,,
1963-09-12,1963,9,12,18.6,,,,,,,,,
1963-09-13,1963,9,13,17.8,,,,,,,,,
1963-09-14,1963,9,14,18.5,,,,,,,,,
1963-09-15,1963,9,15,20.7,,,,,,,,,
1963-09-16,1963,9,16,22.3,,,,,,,,,
1963-09-17,1963,9,17,18.4,,,,,,,,,
1963-09-18,1963,9,18,17.0,,,,,,,,,
1963-09-19,1963,9,19,16.5,,,,,,,,,
1963-09-20,1963,9,20,17.2,,,,,,,,,
1963-09-21,1963,9,21,17.7,,,,,,,,,
1963-09-22,1963,9,22,16.9,,,,,,,,,
1963-09-23,1963,9,23,18.4,,,,,,,,,
1963-09-24,1963,9,24,13.8,,,,,,,,,
1963-09-25,1963,9,25,15.1,,,,,,,,,
1963-09-26,1963,9,26,15.8,,,,,,,,,
1963-09-27,1963,9,27,14.7,,,,,,,,,
1963-09-28,1963,9,28,15.4,,,,,,,,,
1963-09-29,1963,9,29,14.5,,,,,,,,,
1963-09-30,1963,9,30,13.8,,,,,,,,,
1963-10-01,1963,10,1,13.2,,,,,,,,,
1963-10-02,1963,10,2,13.1,,,,,,,,,
1963-10-03,1963,10,3,14.0,,,,,,,,,
1963-10-04,1963,10,4,13.0,,,,,,,,,
1963-10-05,1963,10,5,13.8,,,,,,,,,
1963-10-06,1963,10,6,14.5,,,,,,,,,
1963-10-07,1963,10,7,14.3,,,,,,,,,
1963-10-08,1963,10,8,15.7,,,,,,,,,
1963-10-09,1963,10,9,14.5,,,,,,,,,
1963-10-10,1963,10,10,13.3,,,,,,,,,
1963-10-11,1963,10,11,12.5,,,,,,,,,
1963-10-12,1963,10,12,16.5,,,,,,,,,
1963-10-13,1963,10,13,12.7,,,,,,,,,
1963-10-14,1963,10,14,12.7,,,,,,,,,
1963-10-15,1963,10,15,13.4,,,,,,,,,
1963-10-16,1963,10,16,13.7,,,,,,,,,
1963-10-17,1963,10,17,15.0,,,,,,,,,
1963-10-18,1963,10,18,14.9,,,,,,,,,
1963-10-19,1963,10,19,13.7,,,,,,,,,
1963-10-20,1963,10,20,14.5,,,,,,,,,
1963-10-21,1963,10,21,14.6,,,,,,,,,
1963-10-22,1963,10,22,14.7,,,,,,,,,
1963-10-23,1963,10,23,13.9,,,,,,,,,
1963-10-24,1963,10,24,14.8,,,,,,,,,
1963-10-25,1963,10,25,14.8,,,,,,,,,
1963-10-26,1963,10,26,14.4,,,,,,,,,
